Name,start_x_cordinate,start_y_cordinate,end_x_cordinate,end_y_cordinate
00007679_007.png,208,124,840,610
00007679_008.png,210,258,890,753
00007679_009.png,210,216,854,706
00007679_010.png,115,90,770,575
00007679_011.png,129,207,843,728
00007679_012.png,209,215,888,797
00007679_013.png,129,191,813,757
00007680_000.png,73,97,956,776
00007681_000.png,68,214,954,858
00007682_000.png,77,102,911,845
00007683_000.png,143,142,932,750
00007683_001.png,181,229,966,881
00007683_002.png,215,210,903,920
00007683_003.png,295,117,937,859
00007683_004.png,244,223,892,899
00007683_005.png,127,164,815,940
00007683_006.png,248,159,924,951
00007683_007.png,132,156,907,928
00007683_008.png,180,144,881,1024
00007683_009.png,173,126,908,963
00007683_010.png,134,112,925,970
00007684_000.png,70,0,906,804
00007684_001.png,124,195,891,920
00007684_002.png,128,257,912,1021
00007684_003.png,150,217,893,895
00007684_004.png,12,0,912,565
00007684_005.png,169,99,955,874
00007685_000.png,37,197,904,805
00007686_000.png,155,128,879,863
00007686_001.png,132,165,814,706
00007686_002.png,168,111,756,808
00007687_000.png,118,110,842,613
00007687_001.png,152,101,877,574
00007688_000.png,147,333,899,815
00007689_000.png,109,117,925,835
00007690_000.png,50,121,951,794
00007690_001.png,92,94,950,712
00007691_000.png,100,106,927,900
00007691_001.png,68,185,863,962
00007691_002.png,108,188,911,967
00007691_003.png,131,139,953,950
00007691_004.png,109,46,928,892
00007691_005.png,116,163,937,1024
00007691_006.png,122,240,909,941
00007692_000.png,63,70,920,804
00007693_000.png,137,76,938,743
00007694_000.png,56,31,923,1024
00007695_000.png,122,108,934,906
00007695_001.png,123,135,926,967
00007695_002.png,178,116,909,747
00007695_003.png,129,154,900,767
00007695_004.png,91,124,839,758
00007696_000.png,127,89,937,863
00007697_000.png,140,152,891,746
00007697_001.png,150,130,942,736
00007697_002.png,105,160,897,818
00007697_003.png,134,91,909,700
00007698_000.png,20,83,870,825
00007699_000.png,30,0,952,920
00007699_001.png,68,92,959,865
00007699_002.png,75,124,959,917
00007699_003.png,60,94,977,892
00007700_000.png,120,199,828,1022
00007700_001.png,169,126,901,1024
00007700_002.png,53,121,949,920
00007700_003.png,34,117,916,843
00007700_004.png,92,88,860,1002
00007700_005.png,36,108,927,888
00007701_000.png,74,131,903,1024
00007702_000.png,211,145,907,810
00007703_000.png,43,153,1014,784
00007703_001.png,138,78,918,763
00007704_000.png,125,127,935,1006
00007705_000.png,152,152,776,655
00007705_001.png,30,99,850,616
00007706_000.png,55,170,988,933
00007706_001.png,144,125,980,705
00007707_000.png,274,287,961,926
00007708_000.png,79,123,925,956
00007708_001.png,102,141,912,802
00007708_002.png,27,134,965,758
00007708_003.png,144,241,850,751
00007708_004.png,195,193,940,673
00007708_005.png,130,181,887,689
00007708_006.png,212,162,1003,609
00007708_007.png,126,235,928,740
00007708_008.png,76,161,915,771
00007708_009.png,211,213,879,693
00007709_000.png,99,74,1021,924
00007710_000.png,220,109,850,739
00007711_000.png,167,118,815,727
00007712_000.png,91,225,919,792
00007712_001.png,185,156,859,680
00007712_002.png,169,145,909,748
00007712_003.png,184,221,878,821
00007713_000.png,144,144,826,849
00007713_001.png,197,148,858,835
00007713_002.png,203,173,885,861
00007713_003.png,120,195,975,791
00007714_000.png,156,31,900,626
00007714_001.png,253,42,832,749
00007715_000.png,238,115,858,518
00007716_000.png,128,109,872,658
00007716_001.png,236,127,928,957
00007716_002.png,107,87,988,755
00007716_003.png,31,125,959,832
00007716_004.png,129,78,900,853
00007716_005.png,37,146,958,810
00007716_006.png,59,74,958,723
00007716_007.png,258,417,827,730
00007716_008.png,126,183,1012,844
00007716_009.png,43,85,937,774
00007717_000.png,86,27,897,953
00007717_001.png,111,65,942,953
00007717_002.png,111,74,931,959
00007717_003.png,94,60,901,1001
00007717_004.png,51,172,999,930
00007717_005.png,140,0,984,754
00007717_006.png,100,120,894,870
00007717_007.png,140,59,954,983
00007717_008.png,111,21,933,925
00007717_009.png,114,131,907,916
00007718_000.png,34,51,915,700
00007718_001.png,117,99,854,855
00007718_002.png,180,168,852,702
00007718_003.png,195,103,875,733
00007718_004.png,173,102,840,671
00007718_005.png,141,56,855,735
00007718_006.png,104,95,978,698
00007718_007.png,39,81,956,742
00007718_008.png,27,72,919,680
00007718_009.png,92,110,991,740
00007718_010.png,80,98,953,747
00007718_011.png,137,135,856,788
00007718_012.png,114,124,853,779
00007718_013.png,152,133,879,814
00007719_000.png,128,99,889,914
00007720_000.png,141,134,891,725
00007721_000.png,218,185,961,727
00007722_000.png,82,150,969,866
00007723_000.png,93,165,885,726
00007724_000.png,81,82,883,849
00007725_000.png,126,144,882,818
00007726_000.png,140,190,943,1005
00007726_001.png,90,102,896,1005
00007726_002.png,94,249,864,1023
00007726_003.png,141,32,894,870
00007726_004.png,106,137,885,1016
00007727_000.png,17,76,965,1002
00007728_000.png,30,80,1057,846
00007728_001.png,126,109,937,1016
00007728_002.png,124,35,904,1000
00007728_003.png,163,89,950,1024
00007728_004.png,103,86,883,1022
00007728_005.png,88,168,875,1018
00007728_006.png,157,152,959,1022
00007728_007.png,98,55,974,969
00007728_008.png,104,108,952,1007
00007728_009.png,13,64,759,831
00007728_010.png,153,66,934,877
00007728_011.png,273,217,1020,1001
00007728_012.png,33,16,812,835
00007728_013.png,105,137,893,834
00007728_014.png,160,95,923,797
00007728_015.png,178,65,957,837
00007728_016.png,129,223,914,899
00007728_017.png,171,0,920,888
00007728_018.png,237,57,990,875
00007728_019.png,169,168,917,985
00007728_020.png,6,0,904,668
00007729_000.png,21,160,892,659
00007729_001.png,113,134,994,662
00007729_002.png,215,112,864,606
00007729_003.png,216,157,876,691
00007729_004.png,114,210,841,735
00007729_005.png,255,231,927,776
00007729_006.png,199,177,916,732
00007730_000.png,96,88,907,827
00007730_001.png,106,120,921,858
00007730_002.png,76,85,912,973
00007730_003.png,86,162,945,988
00007731_000.png,119,108,1016,725
00007731_001.png,47,90,950,723
00007731_002.png,93,161,979,702
00007731_003.png,120,105,975,675
00007731_004.png,119,184,1022,743
00007731_005.png,141,96,849,778
00007731_006.png,109,113,1001,694
00007731_007.png,128,88,842,691
00007732_000.png,45,176,926,904
00007732_001.png,61,123,998,832
00007733_000.png,138,197,946,964
00007734_000.png,53,75,883,743
00007734_001.png,156,88,914,937
00007735_000.png,128,202,891,931
00007735_001.png,179,221,924,997
00007735_002.png,94,160,910,915
00007735_003.png,133,149,883,797
00007735_004.png,165,228,924,932
00007735_005.png,179,215,964,941
00007735_006.png,130,136,900,794
00007735_007.png,102,201,851,880
00007735_008.png,278,197,1024,922
00007735_009.png,166,231,917,769
00007735_010.png,178,270,969,962
00007735_011.png,100,48,922,807
00007735_012.png,182,180,928,688
00007735_013.png,135,276,904,1019
00007735_014.png,56,287,850,993
00007735_015.png,222,238,1009,1002
00007735_016.png,153,238,985,798
00007735_017.png,227,227,946,813
00007735_018.png,121,179,874,881
00007735_019.png,162,153,927,824
00007735_020.png,224,183,929,817
00007735_021.png,190,256,936,966
00007735_022.png,154,238,908,776
00007735_023.png,192,188,916,809
00007735_024.png,229,249,970,995
00007735_025.png,128,214,872,854
00007735_026.png,144,170,900,687
00007735_027.png,245,118,906,613
00007735_028.png,163,227,978,926
00007735_029.png,174,193,927,745
00007735_030.png,132,216,929,749
00007735_031.png,180,209,930,708
00007735_032.png,139,225,983,834
00007735_033.png,119,207,877,735
00007735_034.png,169,179,944,714
00007735_035.png,143,185,955,859
00007735_036.png,135,195,950,695
00007735_037.png,139,206,905,836
00007735_038.png,140,130,943,803
00007735_039.png,151,176,987,854
00007735_040.png,262,222,989,885
00007735_041.png,122,201,954,860
00007735_042.png,195,194,998,827
00007735_043.png,210,175,976,766
00007735_044.png,143,134,938,772
00007735_045.png,220,162,1011,874
00007735_046.png,152,187,937,819
00007735_047.png,50,132,816,748
00007735_048.png,122,99,922,828
00007735_049.png,172,204,925,733
00007735_050.png,142,162,962,877
00007736_000.png,73,4,923,935
00007737_000.png,108,145,885,912
00007738_000.png,101,126,986,908
00007739_000.png,86,86,919,746
00007739_001.png,166,164,977,815
00007740_000.png,90,108,852,861
00007741_000.png,121,129,958,849
00007741_001.png,290,206,913,821
00007741_002.png,175,185,788,826
00007742_000.png,83,54,919,1020
00007742_001.png,132,112,957,870
00007743_000.png,87,99,982,732
00007744_000.png,206,107,890,639
00007745_000.png,193,52,836,715
00007745_001.png,132,87,844,866
00007745_002.png,125,127,916,768
00007745_003.png,127,165,898,893
00007745_004.png,207,123,870,715
00007745_005.png,193,106,887,668
00007745_006.png,291,203,957,637
00007745_007.png,177,110,904,709
00007745_008.png,255,231,996,874
00007745_009.png,180,122,892,760
00007745_010.png,222,91,910,690
00007745_011.png,140,137,893,698
00007745_012.png,100,140,819,718
00007746_000.png,98,154,862,939
00007747_000.png,188,214,817,617
00007747_001.png,205,129,914,789
00007747_002.png,111,128,912,566
00007747_003.png,90,173,950,670
00007747_004.png,228,91,911,673
00007748_000.png,110,192,858,1002
00007749_000.png,99,79,939,808
00007750_000.png,95,154,899,864
00007750_001.png,148,20,955,757
00007750_002.png,156,104,956,580
00007750_003.png,177,217,1005,910
00007750_004.png,118,171,969,809
00007750_005.png,109,176,915,930
00007750_006.png,145,301,888,834
00007750_007.png,98,179,890,857
00007750_008.png,130,205,960,924
00007750_009.png,177,92,1020,679
00007750_010.png,123,168,942,877
00007750_011.png,119,130,950,889
00007750_012.png,167,136,998,913
00007750_013.png,113,177,926,816
00007750_014.png,144,299,890,902
00007750_015.png,127,241,926,814
00007751_000.png,72,128,1013,812
00007752_000.png,92,125,965,1024
00007752_001.png,123,176,900,945
00007752_002.png,83,120,864,857
00007752_003.png,343,231,1024,910
00007753_000.png,93,128,939,807
00007753_001.png,48,118,931,797
00007754_000.png,212,42,942,827
00007755_000.png,168,188,893,978
00007756_000.png,126,67,872,966
00007756_001.png,71,107,879,879
00007757_000.png,131,223,946,952
00007757_001.png,145,64,951,818
00007757_002.png,26,144,986,736
00007757_003.png,174,259,879,885
00007757_004.png,141,151,932,832
00007757_005.png,220,150,979,869
00007757_006.png,189,206,950,918
00007757_007.png,162,170,913,851
00007758_000.png,227,171,915,831
00007759_000.png,130,108,857,742
00007760_000.png,91,133,973,935
00007761_000.png,91,131,861,709
00007762_000.png,93,258,806,783
00007762_001.png,123,358,878,952
00007762_002.png,214,203,914,772
00007762_003.png,98,308,830,946
00007762_004.png,125,171,934,830
00007762_005.png,184,236,979,914
00007762_006.png,170,261,846,795
00007762_007.png,206,109,863,528
00007762_008.png,178,166,900,727
00007762_009.png,288,333,978,933
00007762_010.png,101,117,830,715
00007762_011.png,248,201,935,792
00007762_012.png,202,170,944,838
00007762_013.png,221,85,1002,766
00007762_014.png,148,158,945,925
00007762_015.png,125,193,952,915
00007763_000.png,41,68,981,803
00007764_000.png,171,94,963,766
00007764_001.png,212,230,803,690
00007765_000.png,66,91,981,888
00007765_001.png,146,192,937,1022
00007765_002.png,25,49,910,797
00007765_003.png,126,108,888,968
00007765_004.png,186,73,957,1016
00007766_000.png,51,116,901,847
00007767_000.png,76,0,923,916
00007767_001.png,63,74,897,1024
00007767_002.png,101,185,946,1000
00007768_000.png,188,139,872,753
00007769_000.png,108,139,918,883
00007769_001.png,165,111,959,848
00007769_002.png,104,99,865,633
00007770_000.png,168,190,842,732
00007771_000.png,145,253,929,1017
00007772_000.png,59,224,900,1024
00007772_001.png,125,158,897,1015
00007773_000.png,145,141,836,729
00007773_001.png,60,123,937,693
00007773_002.png,201,43,933,733
00007773_003.png,187,158,908,815
00007773_004.png,125,88,879,805
00007774_000.png,86,109,862,916
00007775_000.png,39,89,912,805
00007776_000.png,201,76,979,805
00007777_000.png,199,136,915,817
00007778_000.png,78,114,897,968
00007778_001.png,107,111,916,854
00007779_000.png,108,170,946,872
00007779_001.png,99,146,945,762
00007779_002.png,130,185,880,615
00007779_003.png,154,124,941,615
00007779_004.png,122,227,914,960
00007779_005.png,162,178,949,861
00007779_006.png,181,195,945,757
00007779_007.png,158,171,947,729
00007779_008.png,94,168,949,818
00007779_009.png,47,139,996,773
00007780_000.png,179,323,839,1024
00007780_001.png,127,130,891,699
00007780_002.png,218,202,840,678
00007780_003.png,182,124,836,682
00007780_004.png,95,393,709,932
00007780_005.png,202,131,823,674
00007780_006.png,124,120,747,732
00007780_007.png,148,107,869,654
00007780_008.png,164,165,947,757
00007781_000.png,139,100,911,806
00007781_001.png,185,163,925,802
00007781_002.png,212,145,908,793
00007782_000.png,62,130,941,709
00007782_001.png,75,136,1002,781
00007782_002.png,89,207,973,858
00007782_003.png,180,124,896,758
00007783_000.png,139,33,883,671
00007784_000.png,43,70,1002,867
00007784_001.png,138,95,1077,824
00007785_000.png,87,149,890,959
00007786_000.png,88,0,972,797
00007787_000.png,120,0,871,626
00007787_001.png,71,80,904,976
00007787_002.png,101,44,929,901
00007787_003.png,0,127,952,886
00007787_004.png,87,73,907,1001
00007787_005.png,96,59,931,1010
00007787_006.png,89,35,901,971
00007787_007.png,110,112,915,1024
00007787_008.png,109,176,917,968
00007788_000.png,59,108,880,916
00007789_000.png,157,220,876,881
00007790_000.png,83,68,986,881
00007791_000.png,136,137,1022,926
00007791_001.png,122,123,937,809
00007791_002.png,222,250,975,819
00007792_000.png,94,106,925,1014
00007793_000.png,55,59,934,713
00007793_001.png,95,130,960,814
00007793_002.png,169,110,856,783
00007793_003.png,160,153,819,847
00007794_000.png,99,132,928,838
00007795_000.png,96,90,929,785
00007795_001.png,143,153,915,704
00007795_002.png,147,118,955,718
00007795_003.png,172,145,895,797
00007795_004.png,35,79,903,682
00007795_005.png,65,78,839,743
00007795_006.png,127,108,945,717
00007796_000.png,139,134,965,716
00007796_001.png,87,114,932,720
00007797_000.png,145,132,909,791
00007798_000.png,106,61,918,523
00007798_001.png,123,158,980,943
00007798_002.png,212,142,908,592
00007799_000.png,45,60,938,771
00007799_001.png,92,96,966,836
00007799_002.png,81,112,989,835
00007800_000.png,107,173,1000,995
00007801_000.png,190,204,827,599
00007802_000.png,104,41,894,843
00007802_001.png,145,167,914,861
00007802_002.png,104,132,860,786
00007802_003.png,136,165,900,824
00007803_000.png,197,109,905,811
00007804_000.png,113,105,874,795
00007804_001.png,143,206,940,936
00007804_002.png,157,131,929,930
00007804_003.png,85,120,850,824
00007804_004.png,162,66,956,841
00007804_005.png,187,111,922,752
00007804_006.png,207,161,977,905
00007804_007.png,161,87,868,769
00007804_008.png,85,154,1014,737
00007805_000.png,136,123,853,804
00007806_000.png,48,110,932,860
00007806_001.png,67,141,931,890
00007806_002.png,4,283,877,1014
00007806_003.png,99,207,955,977
00007806_004.png,89,107,991,882
00007807_000.png,126,198,928,934
00007808_000.png,90,48,992,723
00007808_001.png,172,60,880,804
00007809_000.png,52,116,946,790
00007810_000.png,57,211,958,718
00007810_001.png,79,188,857,840
00007810_002.png,144,191,864,835
00007810_003.png,159,185,908,888
00007810_004.png,49,153,811,864
00007810_005.png,167,111,893,767
00007810_006.png,140,96,884,752
00007810_007.png,64,138,893,815
00007810_008.png,66,108,920,778
00007811_000.png,42,108,952,805
00007812_000.png,78,114,941,963
00007813_000.png,139,198,865,809
00007814_000.png,98,91,958,790
00007815_000.png,203,229,747,612
00007816_000.png,181,98,877,906
00007816_001.png,143,126,822,918
00007816_002.png,168,144,878,921
00007816_003.png,127,166,799,996
00007816_004.png,138,122,810,890
00007816_005.png,136,164,838,1012
00007816_006.png,152,134,902,824
00007816_007.png,185,169,869,991
00007816_008.png,110,218,898,911
00007816_009.png,170,125,854,933
00007816_010.png,189,94,876,866
00007816_011.png,140,29,805,765
00007816_012.png,175,120,848,949
00007816_013.png,153,28,843,873
00007816_014.png,201,81,909,918
00007817_000.png,80,128,875,936
00007818_000.png,162,122,904,721
00007819_000.png,37,136,992,883
00007820_000.png,108,110,894,836
00007820_001.png,144,127,927,909
00007820_002.png,215,42,988,739
00007821_000.png,128,154,956,852
00007822_000.png,70,98,997,710
00007823_000.png,17,0,913,914
00007823_001.png,105,202,893,741
00007823_002.png,131,52,927,584
00007824_000.png,173,224,918,864
00007825_000.png,174,158,955,825
00007825_001.png,137,129,948,720
00007825_002.png,69,129,941,760
00007825_003.png,103,133,914,783
00007825_004.png,96,43,997,881
00007826_000.png,61,97,936,956
00007827_000.png,153,186,877,878
00007828_000.png,246,89,956,752
00007828_001.png,184,164,883,882
00007828_002.png,185,114,905,865
00007828_003.png,188,132,822,816
00007828_004.png,189,60,823,579
00007828_005.png,159,69,809,672
00007829_000.png,129,134,912,959
00007830_000.png,209,301,788,823
00007830_001.png,311,138,918,566
00007830_002.png,337,53,978,518
00007830_003.png,275,37,895,489
00007830_004.png,266,71,882,527
00007830_005.png,266,131,909,597
00007830_006.png,127,287,898,762
00007830_007.png,264,203,943,662
00007830_008.png,228,128,750,625
00007830_009.png,191,106,855,521
00007830_010.png,194,155,814,567
00007830_011.png,210,28,872,475
00007830_012.png,256,222,917,679
00007830_013.png,248,234,909,731
00007831_000.png,145,124,1024,844
00007832_000.png,93,109,855,820
00007833_000.png,92,125,903,834
00007833_001.png,98,33,928,883
00007833_002.png,111,84,879,756
00007833_003.png,93,47,914,798
00007834_000.png,35,99,957,724
00007835_000.png,178,140,821,675
00007836_000.png,112,35,916,853
00007836_001.png,140,136,954,982
00007837_000.png,110,160,880,763
00007837_001.png,170,154,946,835
00007837_002.png,203,256,976,928
00007838_000.png,130,133,1024,776
00007839_000.png,86,63,952,703
00007840_000.png,47,111,912,914
00007841_000.png,36,132,887,954
00007842_000.png,79,149,986,820
00007843_000.png,120,65,938,1024
00007844_000.png,117,148,896,905
00007845_000.png,68,97,880,777
00007845_001.png,215,102,940,800
00007845_002.png,176,88,918,763
00007846_000.png,137,148,914,815
00007846_001.png,112,153,864,742
00007846_002.png,189,159,931,789
00007847_000.png,45,149,909,817
00007847_001.png,137,257,878,737
00007848_000.png,101,96,962,774
00007848_001.png,172,26,850,876
00007848_002.png,124,107,959,804
00007848_003.png,203,137,869,968
00007848_004.png,122,116,944,744
00007848_005.png,135,208,896,797
00007848_006.png,230,77,877,757
00007848_007.png,153,43,879,721
00007848_008.png,210,173,919,825
00007849_000.png,98,85,931,928
00007849_001.png,160,296,1006,962
00007849_002.png,167,89,957,893
00007850_000.png,100,44,964,807
00007851_000.png,146,118,907,917
00007851_001.png,119,113,877,935
00007851_002.png,132,179,896,1006
00007851_003.png,98,102,865,909
00007851_004.png,120,130,897,918
00007851_005.png,123,172,899,956
00007851_006.png,96,159,943,842
00007852_000.png,121,161,941,768
00007853_000.png,94,138,834,693
00007854_000.png,136,14,942,848
00007855_000.png,40,48,896,691
00007855_001.png,56,115,915,820
00007856_000.png,102,202,869,853
00007856_001.png,136,177,875,791
00007856_002.png,166,67,894,814
00007856_003.png,196,109,899,810
00007856_004.png,122,179,981,877
00007857_000.png,91,111,964,745
00007857_001.png,165,84,891,875
00007857_002.png,171,138,862,877
00007857_003.png,173,137,894,933
00007857_004.png,148,156,1024,802
00007857_005.png,238,206,901,882
00007857_006.png,131,132,832,830
00007857_007.png,142,69,818,635
00007857_008.png,204,146,841,812
00007857_009.png,246,115,905,775
00007857_010.png,164,168,865,801
00007857_011.png,233,200,907,811
00007857_012.png,216,51,903,689
00007857_013.png,287,146,908,653
00007857_014.png,173,124,877,731
00007857_015.png,161,130,828,746
00007857_016.png,174,107,848,810
00007857_017.png,174,169,871,822
00007857_018.png,199,120,849,621
00007857_019.png,204,80,877,659
00007858_000.png,103,182,972,923
00007858_001.png,87,109,947,854
00007858_002.png,232,155,912,856
00007858_003.png,196,196,853,768
00007858_004.png,119,134,1001,876
00007859_000.png,109,102,878,846
00007860_000.png,46,13,886,703
00007861_000.png,95,128,937,1005
00007862_000.png,168,111,889,733
00007862_001.png,253,150,838,650
00007862_002.png,213,93,860,679
00007862_003.png,178,139,965,794
00007862_004.png,170,81,905,781
00007862_005.png,254,121,880,719
00007862_006.png,172,217,816,815
00007862_007.png,153,95,942,884
00007862_008.png,302,137,929,755
00007862_009.png,225,249,871,972
00007862_010.png,123,45,915,785
00007862_011.png,191,131,938,750
00007862_012.png,228,159,859,803
00007862_013.png,149,107,935,621
00007863_000.png,79,45,915,911
00007864_000.png,85,128,1003,622
00007864_001.png,294,230,1010,807
00007864_002.png,161,167,878,707
00007864_003.png,162,86,903,611
00007864_004.png,246,160,996,714
00007864_005.png,206,269,895,827
00007864_006.png,183,308,891,889
00007864_007.png,170,242,909,881
00007864_008.png,175,293,898,905
00007864_009.png,166,184,909,745
00007864_010.png,196,53,931,636
00007864_011.png,152,103,930,753
00007864_012.png,255,169,961,693
00007864_013.png,170,222,897,767
00007864_014.png,168,421,905,969
00007864_015.png,169,221,927,788
00007864_016.png,199,361,954,892
00007864_017.png,202,207,930,681
00007865_000.png,188,90,905,827
00007865_001.png,212,32,934,871
00007865_002.png,224,145,942,947
00007865_003.png,130,87,852,746
00007865_004.png,184,104,916,785
00007865_005.png,181,141,863,778
00007865_006.png,73,86,926,773
00007866_000.png,145,274,845,617
00007867_000.png,137,233,893,838
00007867_001.png,145,136,880,757
00007867_002.png,142,190,915,874
00007867_003.png,76,50,872,614
00007868_000.png,98,68,986,872
00007868_001.png,192,113,929,887
00007869_000.png,192,116,865,781
00007869_001.png,101,93,911,669
00007869_002.png,209,155,899,921
00007869_003.png,163,165,993,763
00007869_004.png,184,96,1024,716
00007870_000.png,61,94,965,955
00007870_001.png,46,44,966,930
00007870_002.png,97,103,942,819
00007871_000.png,48,120,1018,893
00007871_001.png,31,109,951,872
00007871_002.png,43,145,977,854
00007871_003.png,98,101,868,972
00007871_004.png,166,110,948,1005
00007871_005.png,37,157,987,902
00007872_000.png,83,111,904,961
00007872_001.png,90,160,900,744
00007872_002.png,117,114,915,947
00007872_003.png,125,131,889,996
00007872_004.png,125,80,918,951
00007873_000.png,54,131,958,899
00007874_000.png,102,153,1003,890
00007874_001.png,39,101,937,835
00007875_000.png,88,184,967,924
00007876_000.png,100,114,944,917
00007877_000.png,77,76,946,820
00007878_000.png,121,83,930,637
00007879_000.png,142,113,973,828
00007879_001.png,120,132,926,783
00007879_002.png,200,123,879,647
00007879_003.png,189,205,1024,958
00007879_004.png,89,99,909,773
00007879_005.png,112,108,928,815
00007880_000.png,41,185,955,841
00007880_001.png,206,271,1024,780
00007880_002.png,150,196,945,707
00007880_003.png,109,195,931,766
00007880_004.png,166,130,1019,702
00007880_005.png,138,207,942,741
00007880_006.png,164,58,940,627
00007880_007.png,189,241,1024,902
00007880_008.png,169,228,1011,876
00007880_009.png,143,328,948,983
00007881_000.png,168,179,924,812
00007882_000.png,106,112,907,1016
00007882_001.png,121,111,917,995
00007882_002.png,218,341,748,748
00007883_000.png,57,76,969,1024
00007884_000.png,251,112,893,482
00007885_000.png,68,57,968,973
00007885_001.png,36,162,961,1024
00007885_002.png,42,0,979,885
00007885_003.png,117,165,1057,1024
00007885_004.png,48,216,904,992
00007885_005.png,64,127,925,964
00007886_000.png,86,140,962,780
00007886_001.png,77,120,955,740
00007886_002.png,151,172,870,946
00007886_003.png,274,142,938,819
00007886_004.png,132,262,788,884
00007886_005.png,193,68,851,655
00007886_006.png,139,115,828,762
00007886_007.png,74,99,918,681
00007886_008.png,245,147,930,855
00007886_009.png,87,177,975,799
00007886_010.png,209,159,858,783
00007886_011.png,226,39,889,741
00007886_012.png,172,112,949,719
00007886_013.png,124,161,915,735
00007886_014.png,117,135,889,679
00007886_015.png,221,146,908,789
00007886_016.png,187,208,857,770
00007886_017.png,216,168,871,772
00007886_018.png,192,76,877,658
00007886_019.png,149,371,849,943
00007886_020.png,119,98,874,680
00007886_021.png,38,178,703,747
00007886_022.png,60,229,734,830
00007887_000.png,92,59,936,946
00007888_000.png,71,132,901,702
00007889_000.png,176,145,760,699
00007890_000.png,92,88,941,1024
00007890_001.png,93,101,899,1024
00007890_002.png,112,46,909,1011
00007890_003.png,132,142,877,949
00007890_004.png,125,58,870,751
00007890_005.png,164,59,919,786
00007891_000.png,62,117,1028,879
00007892_000.png,26,100,973,696
00007893_000.png,116,60,971,764
00007894_000.png,71,13,928,933
00007894_001.png,120,82,994,972
00007894_002.png,105,128,949,1004
00007894_003.png,82,133,920,898
00007894_004.png,150,156,976,904
00007894_005.png,99,149,954,878
00007894_006.png,130,39,978,923
00007894_007.png,119,96,953,818
00007895_000.png,133,67,954,847
00007896_000.png,126,174,988,879
00007896_001.png,66,87,846,683
00007896_002.png,178,185,972,798
00007896_003.png,186,146,999,736
00007896_004.png,147,168,910,703
00007896_005.png,123,48,955,704
00007896_006.png,148,168,983,820
00007896_007.png,149,146,1024,889
00007896_008.png,101,159,994,1010
00007896_009.png,56,145,1004,830
00007897_000.png,66,36,910,690
00007898_000.png,107,143,928,1014
00007899_000.png,101,152,939,762
00007900_000.png,46,92,951,800
00007900_001.png,147,199,1034,793
00007900_002.png,163,84,866,745
00007901_000.png,62,70,966,742
00007902_000.png,139,194,988,784
00007903_000.png,70,61,965,953
00007903_001.png,70,191,935,964
00007903_002.png,76,166,961,998
00007903_003.png,142,191,995,994
00007903_004.png,141,220,1034,1016
00007903_005.png,54,51,933,964
00007903_006.png,19,222,911,1024
00007903_007.png,132,53,985,873
00007903_008.png,36,207,998,1024
00007903_009.png,116,59,989,856
00007904_000.png,113,55,931,751
00007904_001.png,13,110,842,853
00007904_002.png,108,69,934,796
00007905_000.png,129,44,850,733
00007906_000.png,175,82,927,886
00007907_000.png,200,116,866,920
00007907_001.png,313,122,961,771
00007907_002.png,291,128,912,723
00007907_003.png,177,93,829,719
00007907_004.png,245,124,905,801
00007908_000.png,102,22,921,582
00007909_000.png,31,145,916,875
00007909_001.png,91,148,971,877
00007909_002.png,68,148,933,843
00007909_003.png,60,67,928,729
00007909_004.png,94,143,906,830
00007909_005.png,210,177,863,892
00007909_006.png,191,248,928,784
00007909_007.png,46,156,873,876
00007909_008.png,33,191,875,922
00007910_000.png,115,126,972,905
00007911_000.png,158,118,890,806
00007912_000.png,147,141,930,821
00007913_000.png,109,21,1022,815
00007914_000.png,76,108,1039,893
00007914_001.png,83,158,961,834
00007914_002.png,42,214,1014,994
00007914_003.png,61,151,1058,949
00007914_004.png,87,160,1060,953
00007914_005.png,137,141,1068,899
00007914_006.png,99,197,1107,1014
00007914_007.png,68,61,965,844
00007914_008.png,86,182,961,979
00007914_009.png,106,115,988,840
00007914_010.png,102,101,973,840
00007914_011.png,40,196,992,987
00007914_012.png,34,119,951,906
00007914_013.png,85,154,975,896
00007914_014.png,84,134,998,933
00007915_000.png,155,173,959,959
00007916_000.png,176,200,884,790
00007916_001.png,200,313,925,890
00007916_002.png,130,261,893,816
00007916_003.png,226,267,923,757
00007916_004.png,155,165,918,949
00007916_005.png,166,165,946,984
00007916_006.png,152,133,887,908
00007916_007.png,184,137,921,877
00007916_008.png,155,197,941,913
00007916_009.png,127,95,872,815
00007916_010.png,203,151,980,982
00007916_011.png,129,113,918,963
00007916_012.png,165,85,914,923
00007916_013.png,160,195,927,899
00007917_000.png,76,207,850,970
00007917_001.png,199,116,920,891
00007917_002.png,216,127,858,707
00007917_003.png,208,188,800,667
00007917_004.png,163,155,831,659
00007917_005.png,67,209,928,859
00007917_006.png,220,192,844,755
00007918_000.png,139,126,924,869
00007918_001.png,49,99,967,713
00007918_002.png,154,82,933,796
00007919_000.png,58,50,1006,995
00007920_000.png,120,113,928,827
00007920_001.png,229,267,926,833
00007920_002.png,249,303,903,787
00007920_003.png,233,186,928,700
00007920_004.png,180,237,843,708
00007920_005.png,109,109,891,790
00007920_006.png,92,159,987,756
00007921_000.png,74,100,944,732
00007922_000.png,135,164,861,884
00007922_001.png,225,153,829,607
00007922_002.png,184,213,818,545
00007922_003.png,97,147,877,565
00007923_000.png,60,177,994,949
